user_id,product_id,category,price,old_name,status,amount,base_price,region,priority
1551,122,Sports,541.75,Clothing Desk v1,Processing,1554.99,518.33,South,Medium
1918,797,Electronics,1525.99,Sports System v1,Shipped,2968.66,1484.33,North,Medium
8248,321,Clothing,174.91,Appliances Widget v5,Pending,661.75,132.35,East,Critical
5292,603,Appliances,548.97,Electronics Device v5,Completed,2056.0,514.0,West,Low
8231,837,Sports,1194.99,Sports Tool v2,Pending,2305.92,1152.96,North,High
2341,746,Clothing,573.12,Toys Tool v4,Shipped,557.01,557.01,North,Critical
8005,861,Clothing,884.35,Clothing Widget v5,Shipped,1702.28,851.14,South,High
8794,731,Furniture,1024.97,Clothing Apparel v1,Canceled,999.75,999.75,West,Critical
5012,547,Toys,62.00,Toys Gear v3,Shipped,93.5,46.75,Midwest,Medium
4416,372,Electronics,1213.27,Sports Gear v5,Completed,1178.43,1178.43,West,High
2201,381,Appliances,620.63,Electronics Apparel v4,Shipped,2857.9,571.58,North,High
,206,Furniture,1783.07,Electronics Device v3,Processing,3506.4,1753.2,South,Low
2056,575,Appliances,1228.99,Toys System v5,Canceled,6055.75,1211.15,Midwest,Medium
8729,484,Clothing,1242.56,Electronics Tool v3,Pending,1206.34,1206.34,North,High
9883,142,Clothing,1936.78,Furniture System v3,Shipped,1913.66,1913.66,South,Medium
4606,520,Electronics,41.32,Toys Device v2,Completed,64.56,16.14,Midwest,High
1041,837,Sports,1383.88,Furniture Desk v5,Completed,5514.84,1378.71,East,High
1346,484,Sports,2005.88,Electronics Tool v5,Canceled,5987.4,1995.8,North,Low
,280,Appliances,523.26,Electronics Monitor v4,Processing,481.38,481.38,Midwest,High
8819,141,Electronics,997.90,Appliances Apparel v5,Shipped,4852.35,970.47,Midwest,Critical
8313,564,Furniture,1657.41,Electronics Device v1,Canceled,6442.84,1610.71,South,High
8252,892,Sports,1052.27,Furniture Tool v4,Completed,1017.53,1017.53,West,Critical
4605,689,Sports,967.32,Appliances Apparel v1,Canceled,1909.02,954.51,South,Medium
7100,349,Electronics,424.85,Clothing System v2,Completed,397.68,397.68,East,Critical
7596,243,Sports,598.85,Furniture Widget v2,Pending,2304.52,576.13,South,Low
,865,Sports,833.10,Furniture Desk v1,Canceled,2408.61,802.87,South,High
4951,681,Clothing,665.56,Electronics System v1,Completed,1271.72,635.86,North,Low
3785,775,Toys,645.26,Sports System v3,Canceled,2540.84,635.21,East,Medium
5862,832,Appliances,1730.03,Electronics System v2,Canceled,6853.92,1713.48,West,High
3214,484,Electronics,1601.52,Clothing Gear v1,Processing,1580.13,1580.13,East,Critical
9561,308,Toys,367.82,Toys System v5,Pending,318.23,318.23,West,High
3844,822,Electronics,479.59,Electronics Apparel v2,Processing,452.11,452.11,Midwest,Medium
5246,759,Clothing,1537.02,Sports Widget v2,Processing,3000.58,1500.29,East,High
6643,534,Appliances,203.04,Toys Apparel v4,Shipped,786.85,157.37,North,Critical
2021,831,Furniture,1481.64,Electronics Widget v2,Canceled,4348.92,1449.64,South,Critical
8928,592,Sports,1178.19,Appliances Widget v3,Processing,3472.23,1157.41,Midwest,Low
3951,309,Electronics,1459.50,Toys Apparel v1,Shipped,4325.64,1441.88,West,High
,710,Furniture,845.78,Appliances System v5,Processing,1666.42,833.21,East,Critical
2073,308,Toys,63.29,Appliances Monitor v1,Completed,283.75,56.75,Midwest,Critical
6628,676,Appliances,1980.47,Appliances Desk v1,Pending,1955.33,1955.33,Midwest,Critical
9930,378,Electronics,1829.73,Furniture Widget v3,Shipped,5355.45,1785.15,South,Low
2392,133,Furniture,1745.62,Clothing Gear v5,Pending,1705.85,1705.85,East,Low
,898,Appliances,884.55,Sports Tool v3,Shipped,3405.0,851.25,West,Critical
7865,175,Furniture,1759.69,Appliances Gear v3,Canceled,3451.98,1725.99,South,High
2537,804,Clothing,1268.66,Clothing Desk v4,Canceled,3721.17,1240.39,East,Low
6712,182,Sports,1162.62,Clothing Tool v4,Canceled,4499.84,1124.96,South,Low
3631,609,Clothing,489.07,Furniture Tool v3,Pending,882.24,441.12,Midwest,High
2753,248,Appliances,1257.39,Furniture Tool v4,Canceled,1224.95,1224.95,North,Low
9471,136,Furniture,607.91,Electronics Gear v4,Pending,2938.15,587.63,North,Low
5930,678,Electronics,234.25,Sports Device v2,Pending,823.36,205.84,West,High
3896,807,Toys,390.29,Toys Tool v1,Shipped,1519.32,379.83,East,Critical
9509,146,Toys,1613.71,Sports Desk v2,Completed,1597.47,1597.47,East,Medium
3278,270,Electronics,1106.04,Clothing Monitor v4,Processing,1057.06,1057.06,East,High
5519,156,Electronics,1167.57,Electronics Apparel v5,Processing,5768.75,1153.75,North,Critical
4180,130,Appliances,891.24,Furniture Widget v2,Processing,2527.8,842.6,West,High
4464,845,Toys,914.96,Appliances Tool v5,Processing,2673.6,891.2,East,High
3966,394,Furniture,478.43,Toys Tool v2,Shipped,1352.55,450.85,North,Critical
2240,196,Sports,340.41,Sports Tool v1,Processing,318.88,318.88,North,High
5924,291,Electronics,1635.88,Furniture Tool v4,Processing,8045.0,1609.0,West,Critical
8029,162,Appliances,561.02,Clothing Widget v5,Canceled,1075.6,537.8,East,Low
3004,147,Appliances,1297.67,Appliances Monitor v3,Pending,2559.58,1279.79,West,Low
7150,690,Furniture,420.87,Appliances Device v3,Pending,1875.15,375.03,South,Critical
3343,126,Sports,798.19,Electronics System v3,Shipped,762.81,762.81,Midwest,Low
,848,Sports,485.90,Toys Gear v4,Shipped,2194.8,438.96,West,Medium
6835,246,Furniture,1784.83,Furniture Apparel v3,Canceled,8737.5,1747.5,East,High
8173,507,Furniture,677.73,Appliances Device v2,Canceled,3326.2,665.24,North,Medium
5194,651,Appliances,518.61,Appliances Gear v5,Canceled,1010.82,505.41,South,High
7708,292,Sports,182.83,Electronics Desk v5,Canceled,809.4,161.88,North,Medium
8277,381,Appliances,205.49,Furniture Monitor v5,Shipped,848.05,169.61,North,Medium
,754,Furniture,294.61,Furniture Widget v5,Completed,1063.48,265.87,West,High
,600,Toys,951.91,Sports Apparel v2,Canceled,2800.65,933.55,Midwest,Medium
1114,480,Electronics,1026.96,Electronics System v4,Canceled,2950.71,983.57,Midwest,Low
1270,900,Furniture,1796.36,Electronics Tool v2,Pending,3535.42,1767.71,West,Medium
8102,406,Sports,1842.95,Furniture Widget v5,Processing,5495.49,1831.83,North,Medium
3171,307,Furniture,781.22,Toys Widget v2,Completed,773.02,773.02,South,High
,565,Toys,1444.53,Clothing System v2,Completed,1416.48,1416.48,North,Critical
9060,264,Sports,709.45,Sports Desk v1,Processing,2814.68,703.67,West,Critical
4675,230,Toys,173.15,Electronics Desk v2,Completed,591.2,147.8,Midwest,Medium
4858,539,Clothing,1467.71,Appliances Tool v3,Shipped,5772.68,1443.17,North,High
3263,833,Toys,1400.26,Electronics Apparel v4,Pending,6927.5,1385.5,South,Low
,529,Electronics,849.04,Furniture Desk v2,Processing,2480.64,826.88,East,Medium
5984,605,Electronics,84.45,Appliances System v3,Completed,220.8,73.6,Midwest,Medium
1213,857,Furniture,1333.97,Electronics Widget v5,Canceled,5280.08,1320.02,West,Critical
9967,332,Electronics,663.63,Appliances Gear v2,Pending,2533.12,633.28,North,High
4078,636,Sports,869.05,Clothing Monitor v5,Completed,2458.47,819.49,East,Critical
7878,825,Toys,546.88,Toys Widget v4,Shipped,2565.8,513.16,West,Medium
4304,208,Electronics,160.58,Clothing Tool v1,Completed,675.2,135.04,South,High
2050,799,Furniture,1507.45,Electronics Device v2,Pending,5853.84,1463.46,North,Critical
5090,622,Clothing,1694.77,Clothing Tool v3,Completed,1675.58,1675.58,North,High
6975,319,Electronics,560.41,Clothing Device v1,Completed,2767.5,553.5,Midwest,High
1823,731,Furniture,916.88,Sports Desk v4,Canceled,1822.14,911.07,East,High
9279,722,Electronics,1218.45,Sports Tool v5,Canceled,2420.46,1210.23,Midwest,Critical
8331,791,Toys,1201.17,Sports Device v5,Completed,4607.64,1151.91,West,Medium
8694,820,Appliances,192.54,Toys System v4,Completed,638.0,159.5,South,High
3418,584,Clothing,1983.47,Electronics Apparel v2,Pending,1958.01,1958.01,South,High
9188,746,Furniture,1004.19,Electronics Device v1,Processing,1909.92,954.96,South,Medium
1655,521,Furniture,1783.46,Electronics Tool v5,Completed,5331.33,1777.11,North,Low
,355,Furniture,413.50,Appliances Apparel v3,Canceled,1558.48,389.62,East,Low
2832,185,Sports,1542.01,Toys System v1,Shipped,1510.47,1510.47,West,Low
2490,246,Toys,482.94,Sports System v1,Processing,443.06,443.06,South,Low
5402,287,Electronics,1523.75,Clothing Device v4,Pending,1479.15,1479.15,North,Medium
6630,837,Sports,1156.08,Furniture Widget v4,Canceled,3340.56,1113.52,Midwest,High
7550,722,Sports,1069.40,Toys Device v1,Canceled,2060.76,1030.38,Midwest,Critical
4183,736,Electronics,1281.71,Furniture Tool v1,Completed,2536.56,1268.28,Midwest,High
,476,Furniture,754.52,Electronics Widget v5,Pending,725.18,725.18,West,Low
,810,Electronics,948.18,Clothing System v3,Shipped,1820.62,910.31,North,Critical
7050,402,Toys,565.78,Electronics System v3,Shipped,1043.12,521.56,West,Critical
3332,156,Toys,432.87,Furniture Apparel v2,Processing,769.7,384.85,North,Low
4127,171,Appliances,1147.02,Electronics Gear v4,Shipped,3351.84,1117.28,North,Medium
7688,525,Furniture,1740.64,Clothing Device v1,Shipped,5132.28,1710.76,Midwest,Medium
8121,439,Sports,1718.25,Sports Tool v2,Canceled,1698.61,1698.61,East,Critical
4333,614,Furniture,1449.76,Furniture Desk v1,Shipped,2840.1,1420.05,East,Critical
5063,412,Toys,162.19,Furniture Widget v3,Pending,120.15,120.15,West,Low
5511,305,Furniture,1947.07,Sports Gear v3,Canceled,9489.4,1897.88,Midwest,Critical
3212,647,Toys,638.74,Toys Device v2,Processing,592.14,592.14,North,Low
2896,509,Sports,1286.12,Clothing Device v5,Canceled,1246.38,1246.38,West,Low
7880,756,Toys,1397.10,Electronics Tool v5,Completed,1382.8,1382.8,North,High
5137,301,Electronics,955.90,Clothing Monitor v5,Canceled,2849.82,949.94,South,Critical
1932,183,Toys,1971.63,Appliances Gear v3,Pending,5887.71,1962.57,West,High
,331,Clothing,1891.06,Sports Gear v1,Shipped,5627.07,1875.69,North,Critical
4573,502,Furniture,855.77,Clothing Widget v3,Canceled,2469.9,823.3,Midwest,Medium
7432,366,Electronics,770.13,Electronics Desk v3,Completed,1458.9,729.45,West,Critical
,820,Electronics,615.66,Furniture Monitor v1,Completed,1712.25,570.75,North,High
3955,842,Toys,387.01,Toys System v2,Canceled,1064.91,354.97,West,Low
9878,607,Electronics,245.67,Clothing Monitor v1,Canceled,213.08,213.08,North,Low
5890,581,Electronics,1435.09,Furniture Desk v1,Canceled,4180.5,1393.5,East,Low
,705,Appliances,929.66,Appliances Monitor v5,Canceled,3636.12,909.03,South,High
6589,555,Furniture,55.90,Appliances Gear v2,Completed,42.86,21.43,Midwest,High
1864,400,Appliances,753.55,Appliances System v5,Shipped,2814.84,703.71,Midwest,High
,151,Appliances,1658.21,Clothing Apparel v2,Shipped,1630.53,1630.53,South,Medium
1369,531,Clothing,59.58,Sports Tool v1,Pending,204.8,51.2,South,Critical
9834,398,Electronics,356.22,Appliances Device v3,Pending,1533.65,306.73,East,Medium
5967,728,Appliances,119.69,Electronics Gear v4,Canceled,163.86,81.93,South,High
9863,772,Toys,1025.99,Furniture Device v1,Shipped,989.65,989.65,West,Medium
2411,215,Toys,547.37,Clothing Gear v4,Canceled,1581.99,527.33,North,Low
5188,641,Clothing,23.17,Electronics Widget v5,Completed,14.17,14.17,North,High
7342,837,Toys,1210.13,Toys Monitor v5,Pending,1172.32,1172.32,Midwest,Critical
9380,790,Sports,1162.72,Furniture Monitor v2,Shipped,3472.05,1157.35,West,Critical
,325,Electronics,432.53,Furniture Apparel v4,Shipped,414.51,414.51,West,Low
2097,669,Appliances,1755.85,Clothing Device v3,Canceled,1706.19,1706.19,East,Medium
,142,Furniture,1161.74,Electronics Gear v4,Completed,1116.08,1116.08,North,Low
2201,166,Appliances,84.28,Clothing Widget v4,Canceled,74.1,37.05,South,High
1388,822,Electronics,871.82,Electronics System v3,Completed,3377.4,844.35,East,Medium
3655,271,Furniture,747.97,Electronics Gear v5,Processing,702.49,702.49,Midwest,High
1561,845,Appliances,932.38,Furniture Device v4,Processing,3657.44,914.36,West,Low
1066,358,Toys,224.26,Furniture Monitor v1,Completed,951.7,190.34,North,High
5502,637,Clothing,556.88,Clothing Tool v1,Processing,2156.56,539.14,Midwest,Medium
8212,163,Furniture,687.42,Furniture Desk v4,Canceled,1306.2,653.1,South,High
7960,338,Toys,174.40,Clothing Monitor v4,Processing,572.24,143.06,West,Critical
6971,569,Toys,338.98,Electronics Tool v5,Shipped,1579.35,315.87,East,Critical
5402,800,Appliances,1718.18,Appliances Desk v3,Processing,1696.82,1696.82,East,Low
,585,Electronics,433.36,Furniture System v3,Pending,773.48,386.74,North,Critical
7928,777,Appliances,1598.18,Appliances Apparel v2,Shipped,1592.4,1592.4,West,Low
4614,511,Furniture,1461.90,Clothing System v3,Processing,1448.79,1448.79,Midwest,Critical
8563,117,Appliances,1445.19,Electronics Monitor v1,Shipped,4254.12,1418.04,East,High
9482,376,Electronics,1182.46,Appliances Apparel v2,Canceled,2350.38,1175.19,Midwest,Medium
1328,157,Clothing,1582.25,Electronics Widget v4,Processing,1567.53,1567.53,North,Medium
8697,246,Appliances,1340.57,Clothing Device v2,Shipped,3995.91,1331.97,North,Medium
1377,597,Clothing,126.34,Electronics Widget v1,Completed,360.24,90.06,Midwest,Medium
4521,670,Clothing,1568.29,Sports Device v1,Shipped,4563.9,1521.3,Midwest,Medium
6229,143,Furniture,1350.72,Electronics Device v2,Canceled,2647.42,1323.71,East,High
1501,312,Appliances,778.80,Furniture Gear v4,Pending,1515.94,757.97,East,Medium
5942,739,Sports,184.09,Clothing Device v4,Processing,684.05,136.81,East,Critical
9826,278,Sports,194.41,Toys Gear v5,Processing,347.62,173.81,Midwest,Low
9814,256,Toys,435.80,Clothing Widget v3,Pending,817.76,408.88,East,Medium
7999,299,Appliances,552.49,Toys Monitor v1,Pending,1022.18,511.09,Midwest,Medium
9886,727,Sports,1185.88,Furniture Desk v1,Completed,5707.85,1141.57,North,Low
8731,633,Furniture,2005.79,Sports Widget v4,Completed,1957.1,1957.1,Midwest,Low
3208,605,Furniture,1021.25,Sports Monitor v3,Processing,2006.76,1003.38,South,Critical
9250,541,Sports,901.20,Toys Gear v5,Canceled,3544.68,886.17,Midwest,Critical
2849,789,Sports,139.64,Toys Widget v4,Canceled,283.5,94.5,Midwest,Medium
6142,478,Toys,1420.76,Furniture Widget v5,Pending,2813.66,1406.83,North,High
2099,222,Furniture,1697.20,Toys Device v3,Canceled,6748.24,1687.06,Midwest,Medium
9947,127,Clothing,1982.80,Furniture Gear v5,Completed,3928.72,1964.36,West,Critical
2041,373,Sports,196.47,Sports Monitor v5,Processing,147.33,147.33,Midwest,High
5624,273,Toys,1801.25,Appliances Gear v4,Completed,5386.35,1795.45,South,Critical
9240,763,Clothing,1511.21,Toys Gear v5,Shipped,3008.28,1504.14,East,Low
6683,803,Electronics,1960.70,Clothing Device v3,Completed,7816.0,1954.0,Midwest,Critical
3311,736,Electronics,907.69,Appliances Device v3,Processing,3594.44,898.61,Midwest,Low
1877,212,Clothing,1422.84,Appliances Desk v4,Shipped,4202.07,1400.69,South,Medium
5881,166,Electronics,360.97,Electronics Apparel v4,Canceled,1286.0,321.5,East,High
2067,218,Sports,1452.38,Furniture Tool v2,Shipped,4260.75,1420.25,West,High
6739,383,Sports,851.26,Toys Tool v5,Shipped,3217.12,804.28,South,Critical
4955,188,Electronics,174.76,Sports Widget v3,Pending,154.39,154.39,West,High
4457,348,Sports,1905.40,Sports Monitor v5,Pending,9367.4,1873.48,Midwest,Medium
,884,Electronics,574.38,Clothing System v5,Processing,545.73,545.73,Midwest,Low
4759,681,Furniture,1631.40,Sports Device v2,Canceled,6504.04,1626.01,Midwest,Medium
5246,171,Sports,1549.24,Toys Monitor v1,Canceled,4511.13,1503.71,East,Low
2401,800,Electronics,585.33,Clothing Tool v2,Shipped,2166.2,541.55,North,Low
5585,348,Sports,1923.87,Toys System v2,Canceled,9481.0,1896.2,South,Critical
6230,887,Clothing,1086.39,Clothing Monitor v3,Shipped,4194.68,1048.67,West,High
,143,Appliances,489.04,Clothing Tool v2,Canceled,482.91,482.91,West,Low
5675,365,Furniture,1515.77,Clothing Gear v4,Completed,2968.94,1484.47,North,High
5475,210,Electronics,574.08,Sports Apparel v5,Shipped,534.41,534.41,Midwest,High
5547,247,Sports,826.16,Appliances Monitor v5,Processing,790.88,790.88,North,Critical
5856,620,Furniture,1377.29,Appliances Tool v4,Canceled,1329.09,1329.09,Midwest,Medium
6549,656,Electronics,1079.84,Clothing Desk v1,Processing,4272.56,1068.14,Midwest,Critical
8649,616,Toys,1378.88,Appliances Apparel v5,Pending,6726.5,1345.3,North,Low
8293,201,Toys,1765.84,Toys Desk v4,Shipped,3481.42,1740.71,South,Medium
2739,814,Toys,812.42,Clothing Tool v2,Pending,785.15,785.15,North,Low
8262,699,Clothing,878.88,Appliances Device v2,Completed,1722.82,861.41,East,Critical
9351,551,Appliances,1496.49,Toys Apparel v5,Completed,4377.48,1459.16,Midwest,Medium
1292,503,Toys,1165.72,Clothing Tool v3,Pending,5599.75,1119.95,North,Critical
8734,759,Sports,221.21,Appliances Desk v1,Shipped,173.51,173.51,South,Low
9366,864,Toys,1191.00,Appliances Apparel v1,Shipped,3505.32,1168.44,South,Critical
4324,888,Sports,1826.14,Toys Monitor v4,Canceled,7251.68,1812.92,North,High
1820,681,Electronics,598.24,Appliances Desk v3,Processing,1130.08,565.04,South,Medium
6009,504,Clothing,1718.92,Toys Gear v1,Completed,1692.88,1692.88,West,High
1022,141,Clothing,845.08,Electronics Desk v2,Shipped,4087.45,817.49,West,High
,349,Sports,1949.69,Appliances Tool v1,Processing,7733.64,1933.41,West,Critical
4674,690,Furniture,1921.89,Clothing Desk v5,Canceled,9375.15,1875.03,West,Low
9261,261,Furniture,1571.25,Sports Gear v4,Processing,7665.05,1533.01,North,Low
3933,207,Clothing,1064.68,Furniture System v2,Completed,5172.25,1034.45,North,Critical
2600,274,Appliances,938.98,Furniture Apparel v1,Completed,2761.05,920.35,West,High
5142,514,Appliances,1555.50,Sports Gear v1,Completed,6098.96,1524.74,South,Medium
2023,875,Appliances,749.10,Sports Desk v3,Pending,2104.86,701.62,West,High
8915,648,Clothing,1344.34,Furniture Widget v5,Pending,5243.76,1310.94,North,Critical
,203,Clothing,1116.21,Electronics Desk v5,Processing,2140.72,1070.36,Midwest,Medium
3930,262,Electronics,248.03,Appliances System v2,Pending,1195.3,239.06,North,Medium
3835,398,Furniture,202.58,Clothing Widget v3,Shipped,709.28,177.32,East,High
6348,322,Sports,1415.20,Toys Widget v4,Processing,5518.52,1379.63,West,Critical
6996,200,Toys,1979.41,Electronics System v4,Canceled,1935.74,1935.74,Midwest,Low
3442,842,Appliances,101.46,Toys Widget v5,Canceled,387.85,77.57,West,Medium
2016,198,Clothing,685.48,Electronics Gear v4,Processing,1929.0,643.0,Midwest,Critical
9514,489,Appliances,450.51,Furniture Widget v5,Completed,2213.5,442.7,South,Low
,434,Electronics,894.90,Electronics Widget v4,Completed,1779.66,889.83,West,Low
,755,Sports,1388.27,Furniture Device v5,Processing,6703.45,1340.69,North,High
8742,733,Sports,1004.83,Appliances Desk v4,Shipped,1995.28,997.64,West,Critical
,456,Electronics,552.14,Sports Widget v5,Canceled,1011.68,505.84,Midwest,Medium
3021,156,Sports,1934.26,Clothing Device v3,Shipped,7576.48,1894.12,Midwest,Medium
1553,181,Toys,1542.00,Clothing Widget v4,Completed,1506.23,1506.23,South,High
3254,373,Appliances,1032.39,Sports Gear v3,Completed,1999.72,999.86,North,High
1611,226,Furniture,1486.68,Furniture Widget v5,Pending,5761.92,1440.48,West,Medium
8350,352,Toys,895.58,Clothing Tool v4,Canceled,1750.04,875.02,East,Low
6109,614,Sports,1334.42,Toys Widget v3,Canceled,6485.55,1297.11,South,Low
6735,492,Clothing,887.08,Sports Tool v1,Pending,865.05,865.05,East,Low
7892,693,Toys,183.34,Appliances Apparel v2,Canceled,454.05,151.35,North,Medium
8518,762,Furniture,1128.59,Appliances Widget v4,Canceled,1119.64,1119.64,Midwest,High
5889,726,Clothing,135.85,Furniture Apparel v4,Pending,382.14,127.38,East,Medium
7917,889,Appliances,839.10,Sports Widget v5,Canceled,3976.55,795.31,North,High
4054,246,Electronics,632.14,Toys Tool v5,Pending,1876.65,625.55,South,High
3441,300,Toys,1528.73,Electronics Monitor v1,Processing,6020.48,1505.12,North,Low
6052,581,Toys,447.17,Electronics Device v3,Canceled,844.76,422.38,Midwest,Medium
2552,787,Furniture,1532.28,Sports Tool v4,Pending,6025.28,1506.32,South,High
7931,108,Furniture,1499.01,Electronics System v1,Completed,4477.35,1492.45,South,Critical
3695,814,Electronics,374.71,Appliances Tool v2,Canceled,1326.6,331.65,West,High
9683,374,Electronics,744.45,Furniture System v3,Canceled,1473.38,736.69,East,Critical
6826,307,Clothing,1066.53,Electronics Desk v3,Canceled,4213.92,1053.48,South,High
5876,713,Furniture,1017.27,Electronics Device v3,Canceled,1005.86,1005.86,Midwest,High
8990,355,Clothing,104.86,Sports Apparel v1,Shipped,275.64,68.91,South,High
3711,856,Appliances,1276.27,Toys Monitor v2,Completed,6243.45,1248.69,Midwest,Critical
8952,357,Furniture,499.07,Sports Widget v2,Processing,454.08,454.08,South,Medium
7536,586,Clothing,1691.28,Appliances Gear v4,Completed,4998.09,1666.03,Midwest,Low
4428,261,Furniture,1400.73,Electronics Monitor v2,Pending,5440.12,1360.03,South,Critical
7417,772,Furniture,256.43,Furniture Gear v3,Shipped,907.36,226.84,North,Medium
8023,395,Electronics,1865.73,Appliances Apparel v5,Shipped,1838.14,1838.14,North,Low
7436,854,Toys,609.15,Clothing Device v3,Completed,2264.24,566.06,North,Low
5129,197,Appliances,2001.87,Appliances Desk v1,Pending,9917.55,1983.51,West,High
7198,462,Toys,1887.54,Appliances Widget v1,Pending,3751.36,1875.68,East,Low
1444,592,Sports,790.09,Electronics Gear v5,Canceled,3837.15,767.43,West,High
1194,107,Toys,926.33,Furniture Monitor v3,Pending,918.58,918.58,Midwest,High
8547,891,Toys,1302.97,Electronics Desk v4,Canceled,1256.83,1256.83,South,Critical
6496,192,Clothing,1662.45,Clothing Tool v2,Completed,8084.75,1616.95,North,High
4613,262,Clothing,889.12,Furniture Desk v1,Canceled,4410.65,882.13,Midwest,Critical
3320,459,Furniture,261.81,Sports Desk v2,Shipped,1206.95,241.39,West,Low
7562,332,Sports,789.03,Toys Widget v1,Canceled,781.87,781.87,South,Low
7399,395,Clothing,1753.20,Toys System v1,Processing,1731.91,1731.91,North,Critical
1387,824,Appliances,491.33,Clothing System v3,Pending,1433.34,477.78,Midwest,High
,136,Sports,1581.25,Sports Apparel v3,Completed,7788.55,1557.71,Midwest,Medium
5024,202,Electronics,834.91,Furniture Monitor v1,Pending,1638.76,819.38,South,Critical
1926,686,Clothing,1757.67,Electronics Tool v4,Canceled,8708.2,1741.64,East,High
3988,746,Appliances,770.51,Sports Desk v3,Shipped,2952.0,738.0,South,High
9700,252,Clothing,1775.94,Clothing Desk v2,Pending,8749.55,1749.91,West,Low
4315,190,Furniture,841.03,Furniture Apparel v4,Canceled,1611.8,805.9,North,Critical
,849,Electronics,472.95,Appliances System v5,Shipped,1784.56,446.14,South,Critical
5729,622,Clothing,804.15,Furniture Tool v5,Shipped,3156.48,789.12,Midwest,High
1069,254,Appliances,1021.86,Toys System v3,Shipped,4050.36,1012.59,North,Medium
,247,Clothing,1477.39,Toys Apparel v3,Shipped,7239.2,1447.84,South,Medium
8319,154,Sports,1459.82,Electronics Gear v4,Canceled,1438.05,1438.05,South,Critical
9171,150,Sports,1415.41,Clothing Widget v2,Processing,5609.28,1402.32,North,Low
1484,575,Clothing,988.89,Toys Gear v2,Canceled,948.93,948.93,Midwest,Critical
9100,241,Toys,1829.87,Clothing Gear v4,Processing,7163.04,1790.76,Midwest,Medium
5355,346,Furniture,862.91,Appliances Monitor v2,Processing,3421.12,855.28,North,Medium
5642,634,Furniture,273.09,Clothing Widget v5,Canceled,911.96,227.99,South,Low
,782,Sports,1554.07,Appliances Widget v1,Shipped,1505.24,1505.24,North,Critical
1077,531,Electronics,266.26,Electronics Tool v5,Processing,260.0,260.0,East,High
7937,211,Clothing,291.33,Furniture Apparel v4,Processing,1018.24,254.56,West,High
8328,486,Furniture,173.87,Electronics Gear v5,Completed,125.08,125.08,South,Low
8552,109,Furniture,1184.49,Furniture Gear v1,Canceled,4570.72,1142.68,East,Medium
6433,265,Clothing,555.27,Appliances Widget v5,Pending,533.71,533.71,South,Low
9284,398,Clothing,1557.73,Sports Desk v3,Canceled,7706.55,1541.31,West,High
9119,617,Toys,182.27,Sports Monitor v2,Completed,862.65,172.53,North,Critical
,824,Sports,603.02,Clothing System v3,Canceled,1659.48,553.16,East,Medium
2027,109,Sports,1277.63,Clothing Gear v2,Processing,6190.8,1238.16,South,Low
2399,196,Electronics,1004.92,Electronics Monitor v5,Pending,3956.16,989.04,West,Medium
1960,882,Sports,936.22,Electronics Gear v2,Processing,905.3,905.3,North,Medium
6978,101,Clothing,795.47,Electronics System v3,Completed,1574.28,787.14,North,High
7689,537,Clothing,1231.73,Furniture Widget v2,Canceled,4889.4,1222.35,North,High
,305,Clothing,1809.02,Electronics Desk v2,Completed,1761.72,1761.72,East,Critical
6270,737,Sports,1247.95,Furniture System v5,Canceled,1201.59,1201.59,West,High
8023,839,Clothing,1847.21,Toys Widget v3,Completed,1840.19,1840.19,West,Critical
4001,526,Toys,393.46,Furniture Widget v2,Processing,353.66,353.66,North,Medium
2852,586,Clothing,227.86,Sports Widget v3,Pending,939.0,187.8,South,Critical
6530,346,Clothing,1688.50,Toys Gear v4,Pending,8322.4,1664.48,North,High
4722,807,Electronics,1600.63,Clothing System v3,Pending,3165.36,1582.68,East,Low
9451,307,Clothing,254.25,Sports Desk v5,Shipped,246.45,246.45,Midwest,Low
8592,141,Sports,1657.13,Clothing Apparel v2,Pending,3275.56,1637.78,West,Medium
2675,656,Appliances,1575.34,Clothing Tool v4,Pending,7645.6,1529.12,Midwest,Medium
7779,439,Appliances,817.79,Electronics Tool v2,Canceled,4018.35,803.67,South,High
8473,317,Clothing,286.15,Toys Device v3,Processing,561.54,280.77,Midwest,High
3704,439,Appliances,51.18,Appliances Tool v2,Shipped,104.76,26.19,South,Critical
5544,226,Electronics,1489.63,Clothing System v4,Processing,2963.0,1481.5,South,Low
7398,435,Electronics,859.57,Electronics System v5,Canceled,854.2,854.2,West,Low
6077,821,Appliances,1866.01,Toys Device v2,Processing,3679.72,1839.86,East,Medium
2739,502,Electronics,1994.27,Furniture Tool v4,Canceled,5962.62,1987.54,North,Low
,810,Appliances,989.82,Toys Monitor v4,Pending,3900.2,975.05,Midwest,Medium
9245,162,Sports,615.83,Sports Tool v3,Shipped,585.94,585.94,Midwest,Medium
4867,528,Electronics,22.26,Furniture Widget v5,Completed,11.72,11.72,North,Medium
1917,866,Electronics,445.09,Furniture Tool v2,Completed,2104.25,420.85,East,Medium
6516,529,Electronics,1097.15,Furniture Device v4,Completed,4310.0,1077.5,Midwest,High
4177,121,Appliances,238.56,Furniture Apparel v1,Processing,225.69,225.69,Midwest,Medium
4622,232,Toys,323.42,Furniture System v5,Canceled,1171.08,292.77,South,Low
2385,763,Clothing,1440.70,Clothing System v1,Processing,7077.3,1415.46,West,Medium
2310,482,Sports,1486.58,Furniture Gear v5,Processing,7335.8,1467.16,South,Critical
