"Customer ID","Order ID","Order Date",Customer_Order_Sequence
KD-16495,CA-2014-125136,9/28/2014,27
KD-16495,CA-2017-100825,9/9/2017,28
KD-16615,CA-2017-129294,3/16/2017,1
KD-16615,CA-2017-129294,3/16/2017,2
KD-16615,CA-2017-129294,3/16/2017,3
KD-16615,CA-2017-129294,3/16/2017,4
KD-16615,CA-2017-155712,3/2/2017,5
KD-16615,CA-2016-144792,4/30/2016,6
KD-16615,US-2016-102141,8/26/2016,7
KD-16615,US-2015-129007,9/13/2015,8
KD-16615,US-2015-129007,9/13/2015,9
KD-16615,US-2015-129007,9/13/2015,10
KD-16615,US-2015-129007,9/13/2015,11
KD-16615,US-2015-129007,9/13/2015,12
KD-16615,US-2015-129007,9/13/2015,13
KE-16420,CA-2017-113873,11/13/2017,1
KE-16420,CA-2017-113873,11/13/2017,2
KE-16420,CA-2017-147550,12/4/2017,3
KE-16420,CA-2014-112291,4/3/2014,4
KE-16420,CA-2014-112291,4/3/2014,5
KE-16420,CA-2014-112291,4/3/2014,6
KE-16420,US-2015-163685,6/1/2015,7
KE-16420,US-2015-163685,6/1/2015,8
KE-16420,US-2014-109162,6/8/2014,9
KE-16420,US-2015-166520,7/16/2015,10
KE-16420,US-2015-166520,7/16/2015,11
KE-16420,CA-2014-120096,7/4/2014,12
KE-16420,CA-2014-120096,7/4/2014,13
KE-16420,CA-2016-140417,9/25/2016,14
KF-16285,CA-2016-159016,3/10/2016,1
KF-16285,CA-2016-159016,3/10/2016,2
KF-16285,CA-2017-166296,3/13/2017,3
KF-16285,CA-2017-112333,4/8/2017,4
KF-16285,CA-2017-112333,4/8/2017,5
KF-16285,US-2017-148362,7/1/2017,6
KF-16285,US-2017-148362,7/1/2017,7
KF-16285,US-2017-148362,7/1/2017,8
KF-16285,CA-2017-149559,9/11/2017,9
KF-16285,CA-2017-149559,9/11/2017,10
KF-16285,CA-2017-149559,9/11/2017,11
KF-16285,US-2017-132675,9/24/2017,12
KF-16285,US-2017-132675,9/24/2017,13
KF-16285,US-2017-132675,9/24/2017,14
KF-16285,US-2017-132675,9/24/2017,15
KF-16285,US-2017-132675,9/24/2017,16
KF-16285,CA-2014-132451,9/26/2014,17
KF-16285,CA-2014-132451,9/26/2014,18
KH-16330,CA-2017-158120,11/17/2017,1
KH-16330,CA-2017-158120,11/17/2017,2
KH-16330,CA-2014-140396,11/20/2014,3
KH-16330,CA-2014-140396,11/20/2014,4
KH-16330,CA-2014-140396,11/20/2014,5
KH-16330,CA-2014-140396,11/20/2014,6
KH-16330,CA-2017-120404,11/20/2017,7
KH-16330,CA-2017-120404,11/20/2017,8
KH-16330,CA-2017-120404,11/20/2017,9
KH-16330,CA-2014-138359,4/1/2014,10
KH-16330,CA-2014-138359,4/1/2014,11
KH-16330,CA-2014-160738,5/5/2014,12
KH-16330,CA-2017-128944,6/19/2017,13
KH-16330,CA-2017-128944,6/19/2017,14
KH-16330,CA-2017-128944,6/19/2017,15
KH-16330,CA-2016-153577,6/27/2016,16
KH-16330,CA-2016-153577,6/27/2016,17
KH-16330,CA-2016-157763,7/18/2016,18
KH-16360,US-2017-158526,12/29/2017,1
KH-16360,US-2017-158526,12/29/2017,2
KH-16360,US-2017-158526,12/29/2017,3
KH-16360,US-2017-158526,12/29/2017,4
KH-16360,US-2017-158526,12/29/2017,5
KH-16360,CA-2014-118304,4/29/2014,6
KH-16360,CA-2017-131156,4/3/2017,7
KH-16360,CA-2014-127166,5/21/2014,8
KH-16360,CA-2014-127166,5/21/2014,9
KH-16360,CA-2014-127166,5/21/2014,10
KH-16360,CA-2014-127166,5/21/2014,11
KH-16360,CA-2016-101469,7/2/2016,12
KH-16360,CA-2016-137743,7/30/2016,13
KH-16360,CA-2016-137743,7/30/2016,14
KH-16510,CA-2017-111262,10/28/2017,1
KH-16510,CA-2017-111262,10/28/2017,2
KH-16510,CA-2017-111262,10/28/2017,3
KH-16510,CA-2014-152233,10/5/2014,4
KH-16510,CA-2015-104948,11/13/2015,5
KH-16510,CA-2015-104948,11/13/2015,6
KH-16510,CA-2015-104948,11/13/2015,7
KH-16510,US-2014-109036,12/20/2014,8
KH-16510,CA-2017-117457,12/8/2017,9
KH-16510,CA-2017-117457,12/8/2017,10
KH-16510,CA-2017-117457,12/8/2017,11
KH-16510,CA-2017-117457,12/8/2017,12
KH-16510,CA-2017-117457,12/8/2017,13
KH-16510,CA-2017-117457,12/8/2017,14
KH-16510,CA-2017-117457,12/8/2017,15
KH-16510,CA-2017-117457,12/8/2017,16
KH-16510,CA-2017-117457,12/8/2017,17
KH-16510,CA-2015-133242,6/18/2015,18
KH-16510,CA-2015-133242,6/18/2015,19
KH-16510,CA-2015-133242,6/18/2015,20
KH-16510,CA-2015-133242,6/18/2015,21
KH-16510,CA-2015-133242,6/18/2015,22
KH-16510,CA-2014-138023,8/15/2014,23
KH-16630,CA-2017-152275,10/1/2017,1
KH-16630,CA-2014-102673,11/1/2014,2
KH-16630,CA-2014-102673,11/1/2014,3
KH-16630,CA-2014-102673,11/1/2014,4
KH-16630,CA-2014-102673,11/1/2014,5
KH-16630,CA-2017-164049,11/2/2017,6
KH-16630,CA-2016-100153,12/13/2016,7
KH-16630,CA-2015-132633,2/3/2015,8
KH-16630,CA-2016-103037,7/25/2016,9
KH-16630,CA-2017-147403,9/10/2017,10
KH-16630,CA-2017-166898,9/11/2017,11
KH-16630,CA-2017-166898,9/11/2017,12
KH-16630,CA-2015-109575,9/18/2015,13
KH-16630,CA-2015-109575,9/18/2015,14
KH-16630,CA-2015-109575,9/18/2015,15
KH-16630,CA-2015-109575,9/18/2015,16
KH-16630,CA-2015-109575,9/18/2015,17
KH-16690,CA-2015-150714,10/26/2015,1
KH-16690,CA-2015-150714,10/26/2015,2
KH-16690,CA-2015-150714,10/26/2015,3
KH-16690,CA-2015-150714,10/26/2015,4
KH-16690,CA-2015-150714,10/26/2015,5
KH-16690,CA-2017-163979,12/28/2017,6
KH-16690,US-2015-120957,12/7/2015,7
KH-16690,CA-2014-163223,3/21/2014,8
KH-16690,CA-2014-163223,3/21/2014,9
KH-16690,CA-2014-163223,3/21/2014,10
KH-16690,CA-2014-163223,3/21/2014,11
KH-16690,CA-2015-119102,5/23/2015,12
KH-16690,CA-2017-118864,6/15/2017,13
KH-16690,CA-2016-103891,7/12/2016,14
KL-16555,CA-2017-147760,11/4/2017,1
KL-16555,CA-2017-147760,11/4/2017,2
KL-16555,US-2016-153815,11/6/2016,3
KL-16555,US-2016-153815,11/6/2016,4
KL-16555,US-2016-153815,11/6/2016,5
KL-16555,US-2016-153815,11/6/2016,6
KL-16555,CA-2017-147333,12/14/2017,7
KL-16555,CA-2017-147333,12/14/2017,8
KL-16555,CA-2014-111451,12/26/2014,9
KL-16555,CA-2014-111451,12/26/2014,10
KL-16555,CA-2014-111451,12/26/2014,11
KL-16555,CA-2014-111451,12/26/2014,12
KL-16555,CA-2014-111451,12/26/2014,13
KL-16555,CA-2017-160395,12/31/2016,14
KL-16555,CA-2017-160395,12/31/2016,15
KL-16555,US-2014-141215,6/15/2014,16
KL-16555,US-2014-141215,6/15/2014,17
KL-16555,US-2014-141215,6/15/2014,18
KL-16555,CA-2017-103478,7/21/2017,19
KL-16555,CA-2017-103478,7/21/2017,20
KL-16555,US-2016-129469,9/23/2016,21
KL-16645,CA-2015-115798,11/13/2015,1
KL-16645,CA-2015-115798,11/13/2015,2
KL-16645,CA-2015-115798,11/13/2015,3
KL-16645,CA-2015-115798,11/13/2015,4
KL-16645,US-2017-140312,11/13/2017,5
KL-16645,CA-2016-157742,12/29/2016,6
KL-16645,CA-2017-112900,4/9/2017,7
KL-16645,CA-2016-133725,5/23/2016,8
KL-16645,CA-2017-164042,5/23/2017,9
KL-16645,CA-2017-164042,5/23/2017,10
KL-16645,CA-2017-164042,5/23/2017,11
KL-16645,CA-2017-164042,5/23/2017,12
KL-16645,CA-2016-157749,6/4/2016,13
KL-16645,CA-2016-157749,6/4/2016,14
KL-16645,CA-2016-157749,6/4/2016,15
KL-16645,CA-2016-157749,6/4/2016,16
KL-16645,CA-2016-157749,6/4/2016,17
KL-16645,CA-2016-157749,6/4/2016,18
KL-16645,CA-2016-157749,6/4/2016,19
KL-16645,CA-2014-143917,7/25/2014,20
KL-16645,CA-2014-143917,7/25/2014,21
KL-16645,CA-2014-143917,7/25/2014,22
KL-16645,CA-2016-133550,7/31/2016,23
KL-16645,CA-2016-133550,7/31/2016,24
KL-16645,CA-2016-133550,7/31/2016,25
KL-16645,CA-2016-133550,7/31/2016,26
KL-16645,CA-2014-154641,8/11/2014,27
KM-16225,CA-2016-119935,11/10/2016,1
KM-16225,CA-2017-116358,11/2/2017,2
KM-16225,CA-2017-116358,11/2/2017,3
KM-16225,US-2015-138093,12/10/2015,4
KM-16225,US-2015-138093,12/10/2015,5
KM-16225,US-2015-138093,12/10/2015,6
KM-16225,US-2015-138093,12/10/2015,7
KM-16225,CA-2017-137463,12/16/2017,8
KM-16225,CA-2017-137463,12/16/2017,9
KM-16225,CA-2017-137463,12/16/2017,10
KM-16225,CA-2017-137463,12/16/2017,11
KM-16225,CA-2017-137463,12/16/2017,12
KM-16225,CA-2017-148012,12/9/2017,13
KM-16225,CA-2015-108665,7/6/2015,14
KM-16225,CA-2015-108665,7/6/2015,15
KM-16225,CA-2015-108665,7/6/2015,16
KM-16225,CA-2015-108665,7/6/2015,17
KM-16375,CA-2016-159212,11/1/2016,1
KM-16375,CA-2016-159212,11/1/2016,2
KM-16375,CA-2017-159135,11/4/2017,3
KM-16375,CA-2014-133592,12/31/2014,4
KM-16375,CA-2014-133592,12/31/2014,5
KM-16375,CA-2014-133592,12/31/2014,6
KM-16375,CA-2014-133592,12/31/2014,7
KM-16375,CA-2014-133592,12/31/2014,8
KM-16375,CA-2015-148628,12/6/2015,9
KM-16375,CA-2017-135937,2/20/2017,10
KM-16375,CA-2017-135937,2/20/2017,11
KM-16375,CA-2017-135937,2/20/2017,12
KM-16375,CA-2017-135937,2/20/2017,13
KM-16375,CA-2017-135937,2/20/2017,14
KM-16375,CA-2017-135937,2/20/2017,15
KM-16375,CA-2015-163734,6/19/2015,16
KM-16375,CA-2014-143903,7/20/2014,17
KM-16375,CA-2014-143903,7/20/2014,18
KM-16375,CA-2014-143903,7/20/2014,19
KM-16660,US-2015-168732,12/10/2015,1
KM-16660,US-2015-168732,12/10/2015,2
KM-16660,US-2015-168732,12/10/2015,3
KM-16660,CA-2017-154116,12/15/2017,4
KM-16660,CA-2017-154116,12/15/2017,5
KM-16660,CA-2017-154116,12/15/2017,6
KM-16660,CA-2014-133543,12/22/2014,7
KM-16660,CA-2016-140046,7/28/2016,8
KM-16660,CA-2016-132990,8/1/2016,9
KM-16720,CA-2015-135545,11/24/2015,1
KM-16720,CA-2015-135545,11/24/2015,2
KM-16720,CA-2015-135545,11/24/2015,3
KM-16720,CA-2015-135545,11/24/2015,4
KM-16720,CA-2017-167395,12/2/2017,5
KM-16720,CA-2017-167395,12/2/2017,6
KM-16720,CA-2017-167395,12/2/2017,7
KM-16720,CA-2014-169033,3/30/2014,8
KM-16720,US-2014-157021,4/1/2014,9
KM-16720,US-2014-157021,4/1/2014,10
KM-16720,CA-2014-100678,4/18/2014,11
KM-16720,CA-2014-100678,4/18/2014,12
KM-16720,CA-2014-100678,4/18/2014,13
KM-16720,CA-2014-100678,4/18/2014,14
KM-16720,CA-2016-109666,4/19/2016,15
KM-16720,CA-2016-109666,4/19/2016,16
KM-16720,CA-2016-109666,4/19/2016,17
KM-16720,CA-2016-109666,4/19/2016,18
KM-16720,CA-2016-109666,4/19/2016,19
KM-16720,CA-2016-109666,4/19/2016,20
KM-16720,CA-2016-109666,4/19/2016,21
KM-16720,CA-2014-126760,7/26/2014,22
KM-16720,CA-2014-126760,7/26/2014,23
KM-16720,CA-2014-126760,7/26/2014,24
KM-16720,CA-2014-126760,7/26/2014,25
KM-16720,US-2015-106873,9/24/2015,26
KM-16720,US-2015-106873,9/24/2015,27
KM-16720,US-2015-106873,9/24/2015,28
KN-16390,CA-2015-132388,10/10/2015,1
KN-16390,CA-2015-132388,10/10/2015,2
KN-16390,CA-2017-113460,11/7/2017,3
KN-16390,CA-2017-129581,12/11/2017,4
KN-16390,CA-2014-132864,12/2/2014,5
KN-16390,CA-2015-109001,3/5/2015,6
KN-16390,CA-2015-109001,3/5/2015,7
KN-16390,CA-2015-109001,3/5/2015,8
KN-16390,CA-2017-140802,4/21/2017,9
KN-16390,CA-2017-140802,4/21/2017,10
KN-16390,CA-2017-113908,6/3/2017,11
KN-16390,CA-2017-113908,6/3/2017,12
KN-16390,CA-2017-113908,6/3/2017,13
KN-16390,CA-2017-164959,7/11/2017,14
KN-16390,CA-2015-154823,8/21/2015,15
KN-16390,CA-2015-154823,8/21/2015,16
KN-16390,CA-2015-154823,8/21/2015,17
KN-16450,CA-2017-155621,11/8/2017,1
KN-16450,CA-2014-112718,12/16/2014,2
KN-16450,CA-2015-155145,12/27/2015,3
KN-16450,CA-2014-154599,4/12/2014,4
KN-16450,CA-2014-154599,4/12/2014,5
KN-16450,CA-2014-154599,4/12/2014,6
KN-16450,CA-2014-154599,4/12/2014,7
KN-16450,CA-2015-123456,7/9/2015,8
KN-16705,CA-2015-105613,10/18/2015,1
KN-16705,CA-2015-105613,10/18/2015,2
KN-16705,US-2014-143287,11/11/2014,3
KN-16705,US-2014-143287,11/11/2014,4
KN-16705,CA-2014-157609,3/16/2014,5
KN-16705,CA-2014-107524,3/2/2014,6
KN-16705,CA-2014-107524,3/2/2014,7
KN-16705,CA-2017-102554,6/11/2017,8
KN-16705,CA-2017-126067,8/28/2017,9
KN-16705,CA-2017-126067,8/28/2017,10
KN-16705,CA-2017-126067,8/28/2017,11
KN-16705,CA-2017-126067,8/28/2017,12
KN-16705,CA-2017-138422,9/23/2017,13
KS-16300,CA-2015-169677,1/13/2015,1
KS-16300,CA-2017-155824,3/10/2017,2
KS-16300,CA-2017-155824,3/10/2017,3
KS-16300,CA-2015-155124,3/15/2015,4
KT-16465,CA-2015-158456,12/24/2015,1
KT-16465,CA-2015-158456,12/24/2015,2
KT-16465,CA-2016-112060,12/4/2016,3
KT-16465,US-2016-133879,3/21/2016,4
KT-16465,US-2016-133879,3/21/2016,5
KT-16465,US-2016-133879,3/21/2016,6
KT-16465,CA-2016-112669,4/14/2016,7
KT-16465,CA-2016-112669,4/14/2016,8
KT-16465,US-2014-117170,9/17/2014,9
KT-16465,US-2014-117170,9/17/2014,10
KT-16465,US-2014-151925,9/26/2014,11
KT-16465,CA-2014-146283,9/8/2014,12
KT-16465,CA-2014-146283,9/8/2014,13
KT-16465,CA-2014-146283,9/8/2014,14
KT-16480,CA-2015-132570,10/31/2015,1
KT-16480,CA-2015-132570,10/31/2015,2
KT-16480,US-2014-140116,3/10/2014,3
KT-16480,US-2014-140116,3/10/2014,4
KT-16480,CA-2017-126718,4/29/2017,5
KT-16480,CA-2014-155887,5/12/2014,6
KT-16480,CA-2017-142461,5/30/2017,7
KT-16480,CA-2014-116666,5/8/2014,8
KT-16480,CA-2017-159107,6/24/2017,9
KT-16480,CA-2017-105326,8/20/2017,10
KT-16480,CA-2016-146206,9/10/2016,11
KT-16480,CA-2016-146206,9/10/2016,12
KT-16480,CA-2017-123351,9/21/2017,13
KW-16435,CA-2016-146682,10/29/2016,1
KW-16435,US-2015-149692,12/6/2015,2
KW-16435,CA-2017-115805,7/31/2017,3
KW-16435,CA-2015-102491,8/24/2015,4
KW-16435,CA-2015-102491,8/24/2015,5
KW-16435,CA-2015-102491,8/24/2015,6
KW-16435,CA-2017-144904,9/25/2017,7
KW-16435,CA-2017-144904,9/25/2017,8
KW-16435,CA-2017-144904,9/25/2017,9
KW-16435,CA-2017-144904,9/25/2017,10
KW-16570,US-2015-158589,11/20/2015,1
KW-16570,CA-2015-102722,4/18/2015,2
KW-16570,US-2015-124219,8/7/2015,3
KW-16570,CA-2014-140886,9/30/2014,4
LA-16780,CA-2016-108882,1/9/2016,1
LA-16780,CA-2016-108882,1/9/2016,2
LA-16780,CA-2016-123806,11/24/2016,3
LA-16780,CA-2016-132829,12/23/2016,4
LA-16780,CA-2016-132829,12/23/2016,5
LA-16780,CA-2016-132829,12/23/2016,6
LA-16780,CA-2016-132829,12/23/2016,7
LA-16780,CA-2016-132829,12/23/2016,8
LA-16780,CA-2014-107811,4/29/2014,9
LA-16780,CA-2014-107811,4/29/2014,10
LA-16780,CA-2016-122903,5/27/2016,11
LA-16780,CA-2016-122903,5/27/2016,12
LA-16780,CA-2016-122903,5/27/2016,13
LA-16780,CA-2015-129700,5/4/2015,14
LA-16780,CA-2015-125395,6/26/2015,15
LA-16780,CA-2014-163552,7/11/2014,16
LA-16780,CA-2014-163552,7/11/2014,17
LA-16780,CA-2014-163552,7/11/2014,18
LA-16780,CA-2014-163552,7/11/2014,19
LA-16780,CA-2014-163552,7/11/2014,20
LA-16780,CA-2017-130771,7/29/2017,21
LA-16780,CA-2017-130771,7/29/2017,22
LA-16780,CA-2016-164091,9/17/2016,23
LA-16780,CA-2016-164091,9/17/2016,24
LA-16780,CA-2016-155187,9/24/2016,25
LB-16735,CA-2017-154088,11/12/2017,1
LB-16735,CA-2017-160045,4/26/2017,2
LB-16735,CA-2016-111115,7/25/2016,3
LB-16795,US-2016-157490,10/6/2016,1
LB-16795,US-2016-157490,10/6/2016,2
LB-16795,US-2016-157490,10/6/2016,3
LB-16795,US-2016-157490,10/6/2016,4
LB-16795,CA-2016-131968,11/11/2016,5
LB-16795,CA-2016-131968,11/11/2016,6
LB-16795,US-2016-162103,11/13/2016,7
LB-16795,US-2016-155768,12/1/2016,8
LB-16795,US-2016-155768,12/1/2016,9
LB-16795,US-2016-155768,12/1/2016,10
LB-16795,US-2016-155768,12/1/2016,11
LB-16795,US-2014-150119,4/23/2014,12
LB-16795,US-2014-150119,4/23/2014,13
LB-16795,US-2014-150119,4/23/2014,14
LB-16795,US-2014-150119,4/23/2014,15
LB-16795,CA-2017-118199,5/9/2017,16
LB-16795,CA-2017-118199,5/9/2017,17
LB-16795,CA-2017-118199,5/9/2017,18
LB-16795,CA-2017-118199,5/9/2017,19
LB-16795,CA-2017-118199,5/9/2017,20
LB-16795,CA-2017-147032,7/31/2017,21
LB-16795,CA-2017-147032,7/31/2017,22
LB-16795,CA-2017-147032,7/31/2017,23
LB-16795,CA-2016-124583,9/1/2016,24
LC-16870,US-2015-156867,11/13/2015,1
LC-16870,US-2015-156867,11/13/2015,2
LC-16870,CA-2017-118017,12/3/2017,3
LC-16870,CA-2017-118017,12/3/2017,4
LC-16870,CA-2017-118017,12/3/2017,5
LC-16870,CA-2017-118017,12/3/2017,6
LC-16870,CA-2017-118017,12/3/2017,7
LC-16870,CA-2017-118017,12/3/2017,8
LC-16870,CA-2017-118017,12/3/2017,9
LC-16870,CA-2017-118017,12/3/2017,10
LC-16870,CA-2016-111283,2/29/2016,11
LC-16870,CA-2017-113705,3/27/2017,12
LC-16870,CA-2017-113705,3/27/2017,13
LC-16870,CA-2017-113705,3/27/2017,14
LC-16870,CA-2017-113705,3/27/2017,15
LC-16870,CA-2017-113705,3/27/2017,16
LC-16870,CA-2016-110898,3/6/2016,17
LC-16870,CA-2016-110898,3/6/2016,18
LC-16870,CA-2016-110898,3/6/2016,19
LC-16870,CA-2016-110898,3/6/2016,20
LC-16870,CA-2015-150770,5/3/2015,21
LC-16870,CA-2015-150770,5/3/2015,22
LC-16870,CA-2015-150770,5/3/2015,23
LC-16870,CA-2015-150770,5/3/2015,24
LC-16870,CA-2016-167584,8/12/2016,25
LC-16870,US-2017-125647,9/23/2017,26
LC-16870,US-2017-125647,9/23/2017,27
LC-16870,US-2017-125647,9/23/2017,28
LC-16885,CA-2016-145583,10/13/2016,1
LC-16885,CA-2016-145583,10/13/2016,2
LC-16885,CA-2016-145583,10/13/2016,3
LC-16885,CA-2016-145583,10/13/2016,4
LC-16885,CA-2016-145583,10/13/2016,5
LC-16885,CA-2016-145583,10/13/2016,6
LC-16885,CA-2016-145583,10/13/2016,7
LC-16885,CA-2017-157448,11/16/2017,8
LC-16885,CA-2017-157448,11/16/2017,9
LC-16885,CA-2015-124058,11/20/2015,10
LC-16885,CA-2015-124058,11/20/2015,11
LC-16885,CA-2015-157133,11/28/2015,12
LC-16885,CA-2015-106362,12/11/2015,13
LC-16885,US-2017-113992,12/14/2017,14
LC-16885,CA-2016-103359,12/22/2016,15
LC-16885,CA-2014-110100,4/25/2014,16
LC-16885,CA-2014-139192,5/27/2014,17
LC-16885,CA-2014-139192,5/27/2014,18
LC-16885,CA-2017-143861,6/12/2017,19
LC-16885,US-2015-163825,6/16/2015,20
LC-16885,US-2015-163825,6/16/2015,21
LC-16885,CA-2016-107146,6/17/2016,22
LC-16930,US-2017-137491,11/19/2017,1
LC-16930,CA-2014-109491,2/20/2014,2
LC-16930,CA-2014-109491,2/20/2014,3
LC-16930,CA-2016-107202,5/21/2016,4
LC-16930,CA-2017-167080,6/10/2017,5
LC-16930,CA-2016-152289,8/26/2016,6
LC-16930,CA-2016-152289,8/26/2016,7
LC-16930,CA-2016-111913,8/4/2016,8
LC-16930,CA-2016-111913,8/4/2016,9
LC-16930,CA-2017-120999,9/10/2017,10
LC-16930,CA-2016-143476,9/11/2016,11
LC-16930,CA-2016-143476,9/11/2016,12
LC-16930,CA-2016-143476,9/11/2016,13
LC-16960,CA-2016-105753,10/20/2016,1
LC-16960,CA-2015-111038,12/1/2015,2
LC-16960,US-2016-139262,2/21/2016,3
LC-16960,US-2016-139262,2/21/2016,4
LC-16960,US-2016-139262,2/21/2016,5
LC-16960,CA-2015-132276,2/23/2015,6
LC-16960,CA-2015-132276,2/23/2015,7
LC-17050,CA-2014-115161,1/31/2014,1
LC-17050,CA-2014-129147,11/2/2014,2
LC-17050,CA-2014-129147,11/2/2014,3
LC-17050,CA-2014-129147,11/2/2014,4
LC-17050,CA-2016-118514,2/3/2016,5
LC-17050,CA-2017-137498,9/9/2017,6
LC-17050,CA-2017-137498,9/9/2017,7
LC-17050,CA-2017-137498,9/9/2017,8
LC-17140,CA-2015-119907,12/1/2015,1
LC-17140,US-2017-116701,12/17/2017,2
LC-17140,CA-2016-137043,12/23/2016,3
LC-17140,CA-2016-137043,12/23/2016,4
LC-17140,CA-2016-130477,4/8/2016,5
LC-17140,CA-2016-130477,4/8/2016,6
LC-17140,CA-2016-130477,4/8/2016,7
LC-17140,CA-2016-101693,6/25/2016,8
LC-17140,CA-2016-101693,6/25/2016,9
LC-17140,CA-2017-162789,9/22/2017,10
LC-17140,CA-2017-162789,9/22/2017,11
LC-17140,CA-2014-102869,9/9/2014,12
LC-17140,CA-2014-102869,9/9/2014,13
LC-17140,CA-2014-102869,9/9/2014,14
LC-17140,CA-2014-102869,9/9/2014,15
LC-17140,CA-2017-169439,9/9/2017,16
LC-17140,CA-2017-169439,9/9/2017,17
LD-16855,CA-2016-152331,6/26/2016,1
LD-17005,CA-2016-139878,11/11/2016,1
LD-17005,CA-2016-116379,11/7/2016,2
LD-17005,CA-2016-142762,5/23/2016,3
LD-17005,CA-2014-124856,9/29/2014,4
LD-17005,CA-2014-124856,9/29/2014,5
LD-17005,CA-2014-124856,9/29/2014,6
LD-17005,CA-2014-124856,9/29/2014,7
LE-16810,CA-2014-100706,12/16/2014,1
LE-16810,CA-2014-100706,12/16/2014,2
LE-16810,CA-2017-108329,12/9/2017,3
LE-16810,CA-2016-157245,5/19/2016,4
LE-16810,US-2017-150595,5/22/2017,5
LE-16810,US-2017-150595,5/22/2017,6
LE-16810,US-2017-150595,5/22/2017,7
LE-16810,US-2014-117058,5/27/2014,8
LE-16810,CA-2015-131779,6/12/2015,9
LF-17185,CA-2016-106341,10/20/2016,1
LF-17185,CA-2014-113166,12/24/2014,2
LF-17185,CA-2014-110030,12/6/2014,3
LF-17185,CA-2017-148264,12/8/2017,4
LF-17185,CA-2017-148264,12/8/2017,5
LF-17185,CA-2017-148264,12/8/2017,6
LF-17185,CA-2017-118521,2/16/2017,7
LF-17185,CA-2015-109512,3/5/2015,8
LF-17185,CA-2015-109512,3/5/2015,9
LF-17185,CA-2015-109512,3/5/2015,10
LF-17185,CA-2014-169019,7/26/2014,11
LF-17185,CA-2014-169019,7/26/2014,12
LF-17185,CA-2014-169019,7/26/2014,13
LF-17185,CA-2014-169019,7/26/2014,14
LF-17185,CA-2014-169019,7/26/2014,15
LF-17185,CA-2014-169019,7/26/2014,16
LH-16750,CA-2017-129707,4/25/2017,1
LH-16750,CA-2017-133235,8/1/2017,2
LH-16750,CA-2014-117478,9/21/2014,3
LH-16900,CA-2014-123323,11/7/2014,1
LH-16900,US-2015-136749,12/25/2015,2
LH-16900,US-2015-136749,12/25/2015,3
LH-16900,CA-2016-113733,12/8/2016,4
LH-16900,CA-2016-113733,12/8/2016,5
LH-16900,CA-2016-113733,12/8/2016,6
LH-16900,US-2017-103814,12/9/2017,7
LH-16900,CA-2016-169194,6/20/2016,8
LH-16900,CA-2016-169194,6/20/2016,9
LH-16900,US-2017-169320,7/23/2017,10
LH-16900,US-2017-169320,7/23/2017,11
LH-16900,US-2014-156559,8/19/2014,12
LH-16900,CA-2014-109855,9/1/2014,13
LH-16900,CA-2014-109855,9/1/2014,14
LH-16900,CA-2014-126277,9/13/2014,15
LH-17020,CA-2016-166443,11/4/2016,1
LH-17020,CA-2015-114923,2/8/2015,2
LH-17020,CA-2017-105991,5/5/2017,3
LH-17020,CA-2017-105991,5/5/2017,4
LH-17020,CA-2017-105991,5/5/2017,5
LH-17020,US-2014-115987,9/8/2014,6
LH-17155,US-2016-131912,10/29/2016,1
LH-17155,CA-2016-144092,11/5/2016,2
LH-17155,CA-2016-144092,11/5/2016,3
LH-17155,CA-2016-144092,11/5/2016,4
LH-17155,CA-2016-154739,12/10/2016,5
LH-17155,CA-2014-113320,12/12/2014,6
LH-17155,CA-2014-113320,12/12/2014,7
LH-17155,CA-2014-113320,12/12/2014,8
LH-17155,CA-2016-133340,12/9/2016,9
LH-17155,CA-2016-133340,12/9/2016,10
LH-17155,CA-2016-133340,12/9/2016,11
LH-17155,US-2016-139486,5/21/2016,12
LH-17155,US-2016-139486,5/21/2016,13
LH-17155,CA-2015-121965,6/19/2015,14
LH-17155,CA-2015-121965,6/19/2015,15
LH-17155,CA-2015-121965,6/19/2015,16
LH-17155,US-2016-131149,7/10/2016,17
LH-17155,US-2016-131149,7/10/2016,18
LL-16840,US-2017-163195,2/17/2017,1
LL-16840,CA-2015-137974,4/16/2015,2
LL-16840,CA-2015-137974,4/16/2015,3
LL-16840,CA-2015-137974,4/16/2015,4
LL-16840,CA-2015-137974,4/16/2015,5
LL-16840,CA-2017-120222,4/25/2017,6
LL-16840,CA-2017-120222,4/25/2017,7
LL-16840,CA-2014-134061,4/29/2014,8
LL-16840,CA-2015-164833,6/4/2015,9
LL-16840,CA-2015-164833,6/4/2015,10
LL-16840,CA-2014-153927,8/12/2014,11
LL-16840,CA-2014-153927,8/12/2014,12
LM-17065,US-2015-120161,12/18/2015,1
LM-17065,CA-2016-105277,12/4/2016,2
LM-17065,CA-2015-169740,2/20/2015,3
LM-17065,CA-2014-104283,6/27/2014,4
LM-17065,CA-2014-104283,6/27/2014,5
LM-17065,CA-2014-104283,6/27/2014,6
LM-17065,CA-2016-105263,8/6/2016,7
LO-17170,CA-2017-118367,10/28/2017,1
LO-17170,CA-2017-163860,12/28/2017,2
LO-17170,CA-2017-163860,12/28/2017,3
LO-17170,CA-2017-163860,12/28/2017,4
LO-17170,CA-2017-163860,12/28/2017,5
LO-17170,CA-2015-104038,2/6/2015,6
LO-17170,CA-2015-104038,2/6/2015,7
LO-17170,CA-2017-141572,5/28/2017,8
